"date","curl"
2011-12-01,0.207356909556741
2012-01-01,0.0565906299398867
2012-02-01,0.2683367182035
2012-03-01,0.204666291617926
2012-04-01,0.113184433486485
2012-05-01,0.158016841890963
2012-06-01,-0.0171030511268731
2012-07-01,0.0956922238380045
2012-08-01,0.0418657361404729
2012-09-01,0.297717354544956
2012-10-01,-0.0254919195528297
2012-11-01,0.181475920300862
2012-12-01,0.23461007548246
2013-01-01,0.235155770675866
2013-02-01,0.315121720764889
2013-03-01,0.139965804132333
2013-04-01,0.00427530974546378
2013-05-01,0.0283622560975211
2013-06-01,0.00047117606704382
2013-07-01,0.0439473931608653
2013-08-01,0.108272488110406
2013-09-01,0.225513154614924
2013-10-01,0.249152153799379
2013-11-01,0.0515761224736774
2013-12-01,0.103082684366705
2014-01-01,0.274454143031983
2014-02-01,0.195072356835698
2014-03-01,0.0881271544861159
2014-04-01,0.202867018364891
2014-05-01,0.00314083328919002
2014-06-01,0.0727184354241386
2014-07-01,0.0310999973832319
2014-08-01,0.200187775806558
2014-09-01,0.155808283076449
2014-10-01,0.1449268626877
2014-11-01,0.301272287585393
2014-12-01,0.204457658615731
2015-01-01,0.0679361829534173
2015-02-01,0.137875643662281
2015-03-01,0.190108822943229
2015-04-01,0.290068323663608
2015-05-01,0.0543878758520198
2015-06-01,0.0773967625937075
2015-07-01,0.0959215396314566
2015-08-01,0.0113642082441301
2015-09-01,0.109738717509942
2015-10-01,0.184122295532789
2015-11-01,0.328091191316532
2015-12-01,0.308687813148868
2016-01-01,0.181880688894092
2016-02-01,0.312799033626948
2016-03-01,0.240309619505381
2016-04-01,0.281432817563688
2016-05-01,0.0523837988126885
2016-06-01,0.12183349924507
2016-07-01,0.0534774900998282
2016-08-01,0.166500669311197
2016-09-01,0.108342694508826
2016-10-01,0.152465214814853
2016-11-01,0.337713094393688
2016-12-01,0.311050138348407
2017-01-01,0.0468391762783371
2017-02-01,0.0356587646781042
2017-03-01,-0.00292077185413628
2017-04-01,0.0933087374201191
2017-05-01,0.103308749804489
2017-06-01,0.020220562268083
2017-07-01,0.0197497864417663
2017-08-01,0.133054121534331
2017-09-01,0.191588484573273
2017-10-01,0.145302306028531
2017-11-01,0.097431702992051
2017-12-01,0.172631414379726
2018-01-01,0.201626511096644
2018-02-01,-0.0471389363913288
2018-03-01,0.0631432625453238
2018-04-01,0.136503596807382
2018-05-01,0.13466868321282
2018-06-01,0.0770948863980636
2018-07-01,0.0929547917459988
2018-08-01,0.0612185544768754
2018-09-01,-0.0112623148942711
2018-10-01,0.220950532357502
2018-11-01,0.26141094683704
2018-12-01,0.194461342645809
2019-01-01,0.165899113848826
2019-02-01,-0.0697445446567144
2019-03-01,0.117866322197693
2019-04-01,0.14723223808256
2019-05-01,0.131676870700041
2019-06-01,-0.0127341612537243
2019-07-01,-0.0406404221268733
2019-08-01,-0.0560336777836912
2019-09-01,0.0935529462962963
2019-10-01,0.143471919326758
2019-11-01,0.228921439981571
2019-12-01,0.455375518235895
2020-01-01,0.100303545128554
2020-02-01,0.2112673301696
2020-03-01,-0.00620309565716458
2020-04-01,-0.0310414500373655
2020-05-01,0.0186359532267994
2020-06-01,0.125047807546017
2020-07-01,0.0209941564381653
2020-08-01,0.0765425573486869
2020-09-01,0.134725180881408
2020-10-01,0.159943401283171
2020-11-01,0.202202295013413
2020-12-01,0.178631179711643
2021-01-01,0.267617377172293
2021-02-01,0.133261807418118
2021-03-01,0.0552664652134775
